ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10303,AAS,1010,100,Lecture,"4","Kevin Gaines","TuTh 12:30pm - 1:45pm","Minor Hall 125","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Open,199,200,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
19036,AAS,1010,101,Discussion,"0","Kevin Gaines","Th 11:00am - 11:50am","New Cabell Hall 268","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10306,AAS,1010,102,Discussion,"0","Elizabeth Narvaez","We 5:00pm - 5:50pm","New Cabell Hall 411","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Open,19,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10304,AAS,1010,103,Discussion,"0","Dana Moyer","Tu 7:00pm - 7:50pm","New Cabell Hall 211","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10305,AAS,1010,104,Discussion,"0","Dana Moyer","Tu 8:00pm - 8:50pm","New Cabell Hall 411","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10307,AAS,1010,105,Discussion,"0","Elizabeth Narvaez","We 6:00pm - 6:50pm","New Cabell Hall 411","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10308,AAS,1010,106,Discussion,"0","Elizabeth Narvaez","We 7:00pm - 7:50pm","Wilson Hall 244","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12632,AAS,1010,107,Discussion,"0","Dana Moyer","Tu 6:00pm - 6:50pm","New Cabell Hall 411","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12633,AAS,1010,108,Discussion,"0","Karla Gonzalez","Tu 5:00pm - 5:50pm","New Cabell Hall 411","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12634,AAS,1010,109,Discussion,"0","Karla Gonzalez","We 4:00pm - 4:50pm","New Cabell Hall 187","08/23/2022 - 12/06/2022","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
