ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10195,AAS,1010,100,Lecture,"4","Roquinaldo Ferreira","TuTh 12:30PM - 1:45PM","Minor Hall 125","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,122,120,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10201,AAS,1010,101,Discussion,"4","Jon Shoup","Tu 4:00PM - 4:50PM","New Cabell Hall 338","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,23,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10203,AAS,1010,102,Discussion,"4","Z'Etoile Imma","We 5:00PM - 5:50PM","Wilson Hall 140","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Open,16,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10197,AAS,1010,103,Discussion,"4","Z'Etoile Imma","We 1:00PM - 1:50PM","Cauthen House 116","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,23,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10199,AAS,1010,104,Discussion,"4","Z'Etoile Imma","We 2:00PM - 2:50PM","Cauthen House 116","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,19,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10205,AAS,1010,105,Discussion,"4","Jon Shoup","Th 10:00AM - 10:50AM","Fayerweather Hall 215","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,21,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10207,AAS,1010,106,Discussion,"4","Jon Shoup","Th 11:00AM - 11:50AM","Fayerweather Hall 215","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
34581,AAS,2700,1,Lecture,"3","Jalane Schmidt","TuTh 9:30AM - 10:45AM","Mcleod Hall 1004","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Festivals of the Americas","",Open,10,20,0,"Communities throughout the Caribbean, and South, Central and North America celebrate festivals which are rooted in religious devotion, and which serve to mark sacred time and and to assert claims about religious, ethnic, and national identities. The class will read ethnographic accounts and listen to musical recordings of signature religious festivals--such as Saint Patrick's Day in Boston, Mardi Gras in New Orleans, and Carnival in Brazil."
34582,AAS,2700,100,Discussion,"3","Natalie Broadnax","Fr 3:00PM - 3:50PM","New Cabell Hall 330","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Festivals of the Americas","",Open,10,20,0,"Communities throughout the Caribbean, and South, Central and North America celebrate festivals which are rooted in religious devotion, and which serve to mark sacred time and and to assert claims about religious, ethnic, and national identities. The class will read ethnographic accounts and listen to musical recordings of signature religious festivals--such as Saint Patrick's Day in Boston, Mardi Gras in New Orleans, and Carnival in Brazil."
34509,AAS,3157,1,Seminar,"3","Yarimar Bonilla","We 3:30PM - 6:00PM","Monroe Hall 116","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Caribbean Perspectives","",Closed,3,3,0,"Breaking with popular constructions of the region as a timeless tropical paradise, this course will re-define the Caribbean as the birthplace of modern forms of capitalism, globalization, and trans-nationalism. We will survey the founding moments of Caribbean history, including the imposition of slavery, the rise of plantation economies, and the development of global networks of goods and peoples."
34511,AAS,3200,1,Seminar,"3","Mark Hadley","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 215","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Martin, Malcolm and America","",Closed,5,5,0,"An intensive examination of African-American social criticism centered upon, but not limited to, the life and thought of Martin Luther King, Jr. and Malcolm X.  We will come to grips with the American legacy of racial hatred and oppression systematized in the institutions of antebellum chattel slavery and post-bellum racial segregation and analyze the array of critical responses to, and social struggles against, this legacy."
34510,AAS,3500,1,Seminar,"3","Todne Thomas","TuTh 2:00PM - 3:15PM","New Cabell Hall 234","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Kinfolks in the Afr Diaspora",Open,10,20,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
34520,AAS,3500,2,Seminar,"3","Herbert Lovelace","TuTh 3:30PM - 4:45PM","New Cabell Hall 324","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Race, Law, and War",Open,15,20,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
10213,AAS,4070,1,Independent Study,"3","Cynthia Hoehler-Fatton","TBA","TBA","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Directed Reading and Research","",Open,6,10,0,"Students in the Distinguished Majors Program should enroll in this course for their first semester of  thesis research."
34515,AAS,4500,1,Seminar,"3","Kenrick Grandison, Marlon Ross","Tu 7:00PM - 9:30PM","Bryan Hall 332","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Advanced Seminar in African-American and African Studies","Race, Space and Culture",Closed,4,4,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
34812,AAS,4500,2,Seminar,"3","Lisa Woolfork","TuTh 11:00AM - 12:15PM","Bryan Hall 332","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Advanced Seminar in African-American and African Studies","Fictions of Black Identity",Open,5,6,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
34518,AAS,4570,1,Seminar,"3","John Willis","Tu 3:30PM - 6:00PM","New Cabell Hall 118","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Ethnicity and Gender in Africa",Open,6,15,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
10209,AAS,4993,1,Independent Study,"3","Cynthia Hoehler-Fatton","TBA","TBA","08/25/2009 - 12/08/2009","","","","","","","","","","","","","Independent Study","",Open,1,10,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
