ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10005,AAS,2224,001,SEM,"3","Lisa Shutt","MoTuWeThFr 10:30am - 12:45pm","TBA","07/15/2024 - 08/08/2024","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Open,0,8,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
10248,AAS,4005,001,SEM,"3","Scot French, Louis Nelson","MoTuWeThFr 10:30am - 12:45pm","Contact Department","05/20/2024 - 06/14/2024","","","","","","","","","","","","","Morven's Enslaved and Descendant Communities","",Open,0,30,0,"This course invites students to explore the complex, multilayered history and evolving interpretation of UVA's Morven Farm, with a focus on the site's 19th century enslaved and descendant communities. The course combines lectures, research, and seminar-style discussions with field trips to area archives and historic sites. Does not count toward 4000-level seminar requirement."
10278,AAS,4993,001,IND,"1 - 12","Lisa Shutt","MoTuWeThFr 5:00pm - 5:50pm","TBA","07/15/2024 - 08/08/2024","","","","","","","","","","","","","Independent Study","",Open,0,1,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
12309,ACCT,3020,701,Lecture,"3","Megan Burke, -, -","We 6:30pm - 9:30pm","Web-Based Course","05/22/2024 - 08/07/2024","","","","","","","","","","","","","Introductory Accounting II","",Open,0,26,0,"Continuation of ACCT 3010. Explores additional financial accounting topics with focus on managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized. Prerequisite: ACCT 3010 or ACCT 2010"
12106,ACCT,3140,701,Lecture,"3","Derek Henrichs, -","We 6:30pm - 9:30pm","Web-Based Course","05/22/2024 - 08/07/2024","","","","","","","","","","","","","Cost Accounting","",Open,0,26,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance. Prerequisite: ACCT 2020."
12107,ACCT,5110,701,Lecture,"3","Leon Hutton, -","We 6:30pm - 9:30pm","Web-Based Course","05/22/2024 - 08/07/2024","","","","","","","","","","","","","Intermediate Accounting I","",Open,0,26,0,"Provides an intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and underlying processes behind principles. Prerequisite: ACCT 3020 or ACCT 2020."
12108,ACCT,5120,701,Lecture,"3","Dana Lee, -","Mo 6:30pm - 9:30pm","Web-Based Course","05/20/2024 - 08/05/2024","","","","","","","","","","","","","Intermediate Accounting II","",Open,0,26,0,"Continuation of ACCT 5110. Provides an in-depth study of accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes. Prerequisite: ACCT 5110 or ACCT 3110."
12109,ACCT,5140,701,Lecture,"3","Derek Henrichs, -","We 6:30pm - 9:30pm","Web-Based Course","05/22/2024 - 08/07/2024","","","","","","","","","","","","","Cost Accounting","",Open,0,26,0,"Addresses analysis of cost behavior and volume profit relationships, responsibility accounting and reporting flexible budgets, and the use of standard costs to guide and control performance. Prerequisite: ACCT 3020 or ACCT 2020."
12312,ACCT,5200,701,Lecture,"3","Gary Brooks, -, -","Th 6:30pm - 9:30pm","Web-Based Course","05/23/2024 - 08/08/2024","","","","","","","","","","","","","Introduction to Accounting Information Systems","",Open,0,26,0,"Explores how accounting information systems are designed and implemented to meet organizational accounting and decision-making needs. Analyze how capabilities and limitations inherent to current technology may shape organizational operations and strategy. Topics include firm value of AIS, block chain, artificial intelligence, mapping business processes, database design and queries, internal controls, mitigating information risks, and more."
12110,ACCT,5210,701,Lecture,"3","Richard Evans, -","Th 6:30pm - 9:30pm","Web-Based Course","05/23/2024 - 08/08/2024","","","","","","","","","","","","","Introductory Auditing","",Open,0,26,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports. Prerequisite: ACCT 5120 or ACCT 3120"
12111,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -","We 6:30pm - 9:30pm","Web-Based Course","05/22/2024 - 08/07/2024","","","","","","","","","","","","","Federal Taxation I","",Open,0,26,0,"Analyzes the federal income tax law and its application to individuals. Creates a study of problems covering personal and business tax situations. Assigns several cases for which the student prepares illustrative tax returns. Prerequisite: ACCT 3020 or ACCT 2020 or Instructor Permission"
12112,ACCT,5480,701,Lecture,"3","Michael Hood, -","Tu 6:30pm - 9:30pm","Web-Based Course","05/21/2024 - 08/06/2024","","","","","","","","","","","","","Corporate Governance and Ethics","",Open,0,26,0,"Provides in-depth understanding of corporate governance and ethics related to the public accounting profession. Explores different ethical decision-making models and apply formal corporate governance frameworks to resolve ethical conflicts as faced by accountants. Examines the challenges to ethical decision-making faced by internal accountants & auditors and learn to evaluate & resolve ethical conflict."
10284,ALAR,5010,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","TBA","07/15/2024 - 08/08/2024","","","","","","","","","","","","","Introduction to Design","",Open,0,50,0,"Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture. Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10282,ALAR,5020,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","TBA","07/15/2024 - 08/08/2024","","","","","","","","","","","","","Introduction to Design Visualization","",Open,0,50,0,"Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication. Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10283,ALAR,5030,001,Lecture,"1","Bradley Cantrell, Lauren McQuistion, Jeana Ripple, William Shivers, Katie Stranix, Jess Vanecek","MoTuWeThFr 8:30am - 6:00pm","TBA","07/15/2024 - 08/08/2024","","","","","","","","","","","","","Introduction to Design Theory and Analysis","",Open,0,50,0,"Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination. Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
