ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10269,AAS,1010,100,Lecture,"4","Robert Vinson","TuTh 12:30pm - 1:45pm","Wilson Hall 301","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,180,180,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10273,AAS,1010,102,Discussion,"0","Ryan Russell","We 5:00pm - 5:50pm","New Cabell Hall 058","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10270,AAS,1010,103,Discussion,"0","Allison Mitchell","Tu 7:00pm - 7:50pm","New Cabell Hall 415","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10271,AAS,1010,104,Discussion,"0","Sean Reid","Tu 8:00pm - 8:50pm","New Cabell Hall 415","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Open,16,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10274,AAS,1010,105,Discussion,"0","Ryan Russell","We 6:00pm - 6:50pm","New Cabell Hall 415","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,21,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
10275,AAS,1010,106,Discussion,"0","Ryan Russell","We 7:00pm - 7:50pm","New Cabell Hall 415","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Open,16,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12961,AAS,1010,107,Discussion,"0","Allison Mitchell","Tu 6:00pm - 6:50pm","New Cabell Hall 168","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12962,AAS,1010,108,Discussion,"0","Allison Mitchell","Tu 5:00pm - 5:50pm","New Cabell Hall 411","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,21,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
12963,AAS,1010,109,Discussion,"0","Sean Reid","We 4:00pm - 4:50pm","New Cabell Hall 315","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,20,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
13018,AAS,1010,110,Discussion,"0","Sean Reid","Tu 7:00pm - 7:50pm","New Cabell Hall 211","08/24/2021 - 12/07/2021","","","","","","","","","","","","","Introduction to African-American and African Studies I","",Closed,21,20,0,"This introductory course surveys the histories of people of African descent in Africa, the Americas, and the Caribbean from approximately the Middle Ages to the 1880s. Emphases include the Atlantic slave trade and its complex relationship to Africa; the economic systems, cultures, and communities of Africans and African-Americans in the New World, in slavery and in freedom; the rise of anti-slavery movements; and the socio-economic systems that replaced slavery in the late 19th century."
