ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10983,AAS,1020,100,Lecture,"4","Claudrena Harold","TuTh 12:30PM - 1:45PM","Minor Hall 125","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,97,118,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10993,AAS,1020,101,Discussion,"4","Jon Shoup","Th 6:00PM - 6:50PM","New Cabell Hall 242","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,13,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10991,AAS,1020,102,Discussion,"4","Jon Shoup","Th 4:00PM - 4:50PM","New Cabell Hall 236","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,21,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10989,AAS,1020,103,Discussion,"4","Z'Etoile Imma","We 5:00PM - 5:50PM","New Cabell Hall 235","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,16,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10987,AAS,1020,104,Discussion,"4","Z'Etoile Imma","We 2:00PM - 2:50PM","New Cabell Hall 139","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,20,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10995,AAS,1020,105,Discussion,"4","Jon Shoup","Th 7:00PM - 7:50PM","New Cabell Hall 130","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,14,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10985,AAS,1020,106,Discussion,"4","Z'Etoile Imma","We 3:00PM - 3:50PM","New Cabell Hall B028","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,13,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
20368,AAS,1559,001,Seminar,"3","Joy James","Fr 9:00AM - 11:00AM","Wilson Hall 141A","01/20/2010 - 05/04/2010","","","","","","","","","","","","","New Course in African and African American Studies","Black Feminist Theory & Praxis",Open,4,15,0,"New course in the subject of African American Studies."
18127,AAS,3000,001,Seminar,"3","Cynthia Hoehler-Fatton","TuTh 12:30PM - 1:45PM","Gibson 242","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Women and Religion in Africa","",Closed,9,8,0,"This course examines womenÂ¿s religious activities, traditions and spirituality in a number of different African contexts.  Drawing on ethnographic, historical, literary, and religious studies scholarship, we will explore a variety of themes and debates that have emerged in the study of gender and religion in Africa.  Topics will include gendered images of sacred power; the construction of gender through ritual; sexuality and fertility; and womenÂ¿"
18128,AAS,3500,001,Seminar,"3","Anoop Mirpuri","TuTh 5:00PM - 6:15PM","New Cabell Hall 134","01/20/2010 - 05/04/2010","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Race and Urbanism in America",Open,17,20,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
