ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10304,AAS,1020,100,Lecture,"4","Claudrena Harold","TuTh 12:30pm - 1:45pm","Wilson Hall 301","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,179,180,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10309,AAS,1020,101,Discussion,"0","Gillet Rosenblith","Tu 6:00pm - 6:50pm","New Cabell Hall 407","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,21,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10308,AAS,1020,102,Discussion,"0","Gillet Rosenblith","Tu 5:00pm - 5:50pm","Wilson Hall 244","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,20,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10307,AAS,1020,103,Discussion,"0","Christopher Mathis","We 5:00pm - 5:50pm","New Cabell Hall 168","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,22,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10306,AAS,1020,104,Discussion,"0","Christopher Mathis","We 7:00pm - 7:50pm","New Cabell Hall 283","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,21,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10310,AAS,1020,105,Discussion,"0","Gillet Rosenblith","Tu 7:00pm - 7:50pm","New Cabell Hall 044","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,17,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
10305,AAS,1020,106,Discussion,"0","Christopher Mathis","We 6:00pm - 6:50pm","New Cabell Hall 283","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,20,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
18292,AAS,1020,107,Discussion,"0","Diane-Jo Bart-Plange","Tu 4:00pm - 4:50pm","New Cabell Hall 191","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,19,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
18293,AAS,1020,108,Discussion,"0","Diane-Jo Bart-Plange","Tu 5:00pm - 5:50pm","New Cabell Hall 183","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Open,19,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
18294,AAS,1020,109,Discussion,"0","Diane-Jo Bart-Plange","Tu 6:00pm - 6:50pm","New Cabell Hall 183","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Introduction to African-American and African Studies II","",Closed,20,20,0,"This introductory course builds upon the histories of people of African descent in Africa, the Americas, and the Caribbean surveyed in AAS 1010. Drawing on disciplines such as Anthropology, History, Religious Studies, Political Science and Sociology, the course focuses on the period from the late 19th century to the present and is comparative in perspective. It examines the links and disjunctions between communities of African descent in the United States and in Latin America, the Caribbean, and Africa. The course begins with an overview of AAS, its history, assumptions, boundaries, and topics of inquiry, and then proceeds to focus on a number of inter-related themes: patterns of cultural experience; community formation; comparative racial classification; language and society; family and kinship; religion; social and political movements; arts and aesthetics; and archaeology of the African Diaspora."
12324,AAS,2224,001,SEM,"3","Lisa Shutt","TuTh 9:30am - 10:45am","Maury Hall 104","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Open,44,45,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
12593,AAS,2224,002,SEM,"3","Lisa Shutt","TuTh 11:00am - 12:15pm","Maury Hall 115","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Closed,45,45,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
18296,AAS,2559,002,SEM,"3","Anne Rotich","MoWeFr 1:00pm - 1:50pm","Ruffner Hall 139","01/14/2019 - 04/30/2019","","","","","","","","","","","","","New Course in African and African American Studies","Introduction to African Languages and Literatures",Open,13,30,0,"New course in the subject of African and African American Studies"
20314,AAS,2559,003,SEM,"3","Tony Perry","We 6:00pm - 8:30pm","New Cabell Hall 132","01/14/2019 - 04/30/2019","","","","","","","","","","","","","New Course in African and African American Studies","Enslavement Through Music, Comedy & Other Arts",Open,15,20,0,"New course in the subject of African and African American Studies"
18297,AAS,2740,001,SEM,"3","Lisa Shutt","We 2:00pm - 4:30pm","New Cabell Hall 315","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Peoples and Cultures of Africa","",Closed,24,24,0,"In this course, students will gain an understanding of the richness and variety of African life. While no course of this kind can hope to give more than a broad overview of the continent, students will learn which intellectual tools and fundamental principles are necessary for approaching the study of the hundreds of cultural worlds that exist today on the African continent. This course will draw from ethnographic texts, literary works and film."
18170,AAS,3000,001,SEM,"3","Cynthia Hoehler-Fatton","TuTh 12:30pm - 1:45pm","New Cabell Hall 332","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Women and Religion in Africa","",Open,4,30,0,"This course examines women's religious activities, traditions and spirituality in a number of different African contexts.  Drawing on ethnographic, historical, literary, and religious studies scholarship, we will explore a variety of themes and debates that have emerged in the study of gender and religion in Africa.  Topics will include gendered images of sacred power; the construction of gender through ritual; sexuality and fertility; and women"
13991,AAS,3500,001,SEM,"3","Telisha Bailey","Tu 6:00pm - 8:30pm","New Cabell Hall 027","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Sexual Politics of Hip Hop",Closed,24,24,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
13992,AAS,3500,002,SEM,"3","Nzingha Kendall","Mo 6:00pm - 8:30pm","New Cabell Hall 383","01/14/2019 - 04/30/2019","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Black Women Make Movies",Open,20,24,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
